Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Month_Name,Day,Day_of_Week
198-66-9832,Cairo,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,7:38:00 PM,Cash,144.08,4.761904762,7.204,9.5,2019,2,February,4,Monday
283-26-5248,Giza,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,8:23:00 PM,Ewallet,985.2,4.761904762,49.26,4.5,2019,1,January,30,Wednesday
712-39-0363,Alex,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,2019-01-02,3:24:00 PM,Ewallet,249.96,4.761904762,12.498,5.6,2019,1,January,2,Wednesday
218-59-9410,Alex,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,4:54:00 PM,Ewallet,217.26,4.761904762,10.863,8.2,2019,3,March,29,Friday
174-75-0888,Cairo,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,12:32:00 PM,Cash,194.22,4.761904762,9.711,7.3,2019,3,March,14,Thursday
866-99-7614,Giza,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,3:42:00 PM,Credit card,892.0,4.761904762,44.6,4.4,2019,2,February,11,Monday
134-54-4720,Cairo,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,1:58:00 PM,Ewallet,339.36,4.761904762,16.968,5.7,2019,1,January,30,Wednesday
760-90-2357,Alex,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,3:08:00 PM,Ewallet,447.06,4.761904762,22.353,5.0,2019,3,March,20,Wednesday
514-37-2845,Cairo,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,1:02:00 PM,Cash,198.5,4.761904762,9.925,9.0,2019,3,March,20,Wednesday
698-98-5964,Alex,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,1:01:00 PM,Credit card,812.1,4.761904762,40.605,6.3,2019,1,January,17,Thursday
718-57-9773,Giza,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,4:40:00 PM,Credit card,493.3,4.761904762,24.665,9.4,2019,2,February,3,Sunday
651-88-7328,Alex,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,1:55:00 PM,Cash,591.66,4.761904762,29.583,7.7,2019,1,January,1,Tuesday
241-11-2261,Cairo,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33:00 AM,Credit card,559.02,4.761904762,27.951,5.5,2019,1,January,10,Thursday
408-26-9866,Giza,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,4:42:00 PM,Ewallet,517.86,4.761904762,25.893,4.1,2019,3,March,2,Saturday
834-83-1826,Cairo,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,5:16:00 PM,Credit card,410.2,4.761904762,20.51,7.6,2019,2,February,25,Monday
343-61-3544,Cairo,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,11:48:00 AM,Cash,266.7,4.761904762,13.335,8.6,2019,1,January,29,Tuesday
239-48-4278,Alex,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,7:35:00 PM,Ewallet,70.91,4.761904762,3.5455,8.3,2019,3,March,10,Sunday
355-34-6244,Cairo,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,7:55:00 PM,Credit card,144.78,4.761904762,7.239,8.1,2019,1,January,13,Sunday
550-84-8664,Alex,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,2:33:00 PM,Credit card,429.55,4.761904762,21.4775,8.6,2019,3,March,22,Friday
339-96-8318,Cairo,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,7:49:00 PM,Ewallet,569.17,4.761904762,28.4585,6.3,2019,3,March,1,Friday
458-61-0011,Cairo,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,6:43:00 PM,Cash,241.2,4.761904762,12.06,5.8,2019,2,February,20,Wednesday
592-34-6155,Giza,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,2:43:00 PM,Ewallet,127.08,4.761904762,6.354,6.2,2019,1,January,14,Monday
797-88-0493,Alex,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,1:54:00 PM,Cash,257.08,4.761904762,12.854,7.7,2019,3,March,26,Tuesday
207-73-1363,Cairo,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,12:15:00 PM,Ewallet,139.02,4.761904762,6.951,8.1,2019,3,March,1,Friday
390-31-6381,Giza,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37:00 PM,Cash,81.66,4.761904762,4.083,7.3,2019,1,January,7,Monday
443-82-0585,Alex,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,7:54:00 PM,Cash,310.72,4.761904762,15.536,8.4,2019,2,February,1,Friday
339-18-7061,Giza,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,3:06:00 PM,Credit card,185.96,4.761904762,9.298,8.0,2019,2,February,13,Wednesday
359-90-3665,Cairo,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,6:03:00 PM,Credit card,72.32,4.761904762,3.616,9.5,2019,1,January,14,Monday
375-72-3056,Cairo,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,3:58:00 PM,Ewallet,189.18,4.761904762,9.459,7.0,2019,1,January,19,Saturday
127-47-6963,Alex,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,1:53:00 PM,Credit card,206.84,4.761904762,10.342,9.8,2019,3,March,9,Saturday
278-86-2735,Alex,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,2:03:00 PM,Cash,157.02,4.761904762,7.851,9.2,2019,3,March,27,Wednesday
695-28-6250,Alex,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,4:38:00 PM,Ewallet,215.3,4.761904762,10.765,7.7,2019,2,February,4,Monday
379-17-6588,Giza,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,11:07:00 AM,Cash,596.1,4.761904762,29.805,5.3,2019,3,March,14,Thursday
227-50-3718,Alex,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23:00 PM,Cash,73.1,4.761904762,3.655,4.4,2019,3,March,4,Monday
302-15-2162,Giza,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,10:54:00 AM,Credit card,279.18,4.761904762,13.959,4.3,2019,3,March,3,Sunday
788-07-8452,Giza,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,5:38:00 PM,Ewallet,169.68,4.761904762,8.484,9.4,2019,1,January,27,Sunday
560-49-6611,Alex,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2019-02-07,2:13:00 PM,Cash,45.58,4.761904762,2.279,9.8,2019,2,February,7,Thursday
880-35-0356,Alex,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51:00 AM,Ewallet,225.6,4.761904762,11.28,4.8,2019,2,February,5,Tuesday
585-11-6748,Cairo,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,1:05:00 PM,Cash,290.4,4.761904762,14.52,5.3,2019,3,March,15,Friday
470-31-3286,Cairo,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,11:30:00 AM,Credit card,44.46,4.761904762,2.223,8.7,2019,3,March,1,Friday
152-68-2907,Alex,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,1:30:00 PM,Credit card,156.6,4.761904762,7.83,9.5,2019,2,February,15,Friday
123-35-4896,Giza,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,7:11:00 PM,Ewallet,419.94,4.761904762,20.997,5.3,2019,2,February,17,Sunday
258-69-7810,Giza,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,6:53:00 PM,Cash,184.25,4.761904762,9.2125,9.2,2019,1,January,26,Saturday
334-64-2006,Alex,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,2:22:00 PM,Ewallet,140.64,4.761904762,7.032,9.6,2019,3,March,24,Sunday
219-61-4139,Giza,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,5:16:00 PM,Ewallet,83.08,4.761904762,4.154,6.4,2019,1,January,23,Wednesday
881-41-7302,Giza,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,10:06:00 AM,Credit card,64.99,4.761904762,3.2495,4.5,2019,1,January,26,Saturday
373-09-4567,Giza,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,8:35:00 PM,Ewallet,775.6,4.761904762,38.78,6.9,2019,3,March,14,Thursday
642-30-6693,Cairo,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,1:54:00 PM,Ewallet,327.06,4.761904762,16.353,7.8,2019,3,March,17,Sunday
484-22-8230,Giza,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,8:08:00 PM,Cash,363.23,4.761904762,18.1615,4.5,2019,1,January,8,Tuesday
830-58-2383,Cairo,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,3:26:00 PM,Cash,127.0,4.761904762,6.35,8.6,2019,2,February,8,Friday
559-98-9873,Alex,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56:00 PM,Ewallet,375.55,4.761904762,18.7775,5.2,2019,2,February,10,Sunday
544-32-5024,Giza,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,7:16:00 PM,Credit card,199.16,4.761904762,9.958,6.4,2019,3,March,28,Thursday
318-12-0304,Alex,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20:00 PM,Ewallet,30.61,4.761904762,1.5305,5.2,2019,1,January,23,Wednesday
349-97-8902,Cairo,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37:00 AM,Ewallet,115.78,4.761904762,5.789,8.9,2019,1,January,17,Thursday
421-95-9805,Alex,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,10:18:00 AM,Credit card,28.96,4.761904762,1.448,6.2,2019,2,February,7,Thursday
277-35-5865,Giza,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23:00 AM,Cash,890.73,4.761904762,44.5365,6.7,2019,3,March,9,Saturday
789-23-8625,Cairo,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,11:45:00 AM,Cash,279.66,4.761904762,13.983,7.2,2019,1,January,24,Thursday
284-54-4231,Giza,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,4:08:00 PM,Credit card,80.93,4.761904762,4.0465,9.0,2019,1,January,19,Saturday
443-59-0061,Alex,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25:00 AM,Ewallet,674.5,4.761904762,33.725,4.2,2019,2,February,3,Sunday
509-29-3912,Alex,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24:00 PM,Ewallet,348.48,4.761904762,17.424,4.2,2019,3,March,20,Wednesday
327-40-9673,Cairo,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,7:51:00 PM,Cash,435.6,4.761904762,21.78,6.9,2019,1,January,13,Sunday
840-19-2096,Giza,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,6:10:00 PM,Ewallet,439.55,4.761904762,21.9775,4.4,2019,3,March,14,Thursday
828-46-6863,Alex,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,11:22:00 AM,Credit card,591.18,4.761904762,29.559,4.0,2019,1,January,23,Wednesday
641-96-3695,Giza,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,5:55:00 PM,Ewallet,260.76,4.761904762,13.038,8.5,2019,2,February,7,Thursday
420-97-3340,Alex,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,3:30:00 PM,Credit card,215.04,4.761904762,10.752,9.2,2019,3,March,28,Thursday
436-54-4512,Alex,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,7:44:00 PM,Cash,91.61,4.761904762,4.5805,9.8,2019,3,March,20,Wednesday
670-79-6321,Cairo,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,3:27:00 PM,Credit card,662.13,4.761904762,33.1065,4.9,2019,1,January,17,Thursday
852-62-7105,Cairo,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25:00 AM,Credit card,832.5,4.761904762,41.625,4.4,2019,1,January,12,Saturday
598-06-7312,Cairo,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,3:42:00 PM,Cash,91.35,4.761904762,4.5675,6.8,2019,2,February,16,Saturday
135-13-8269,Cairo,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,4:04:00 PM,Cash,157.76,4.761904762,7.888,9.1,2019,1,January,26,Saturday
816-57-2053,Alex,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37:00 PM,Ewallet,121.74,4.761904762,6.087,8.7,2019,3,March,9,Saturday
628-90-8624,Cairo,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,2:41:00 PM,Cash,825.8,4.761904762,41.29,5.0,2019,3,March,14,Thursday
856-66-2701,Alex,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,2:19:00 PM,Ewallet,159.9,4.761904762,7.995,7.5,2019,1,January,25,Friday
308-39-1707,Alex,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,6:19:00 PM,Credit card,12.09,4.761904762,0.6045,8.2,2019,1,January,26,Saturday
149-61-1929,Alex,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,2:08:00 PM,Credit card,641.9,4.761904762,32.095,6.7,2019,1,January,19,Saturday
655-07-2265,Alex,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,4:38:00 PM,Ewallet,234.93,4.761904762,11.7465,5.4,2019,3,March,5,Tuesday
589-02-8023,Alex,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54:00 AM,Credit card,167.54,4.761904762,8.377,7.0,2019,1,January,15,Tuesday
420-04-7590,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,11:29:00 AM,Ewallet,299.1,4.761904762,14.955,4.7,2019,3,March,18,Monday
182-88-2763,Cairo,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,7:28:00 PM,Credit card,239.73,4.761904762,11.9865,5.0,2019,3,March,20,Wednesday
188-55-0967,Cairo,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,3:01:00 PM,Credit card,664.7,4.761904762,33.235,5.0,2019,1,January,15,Tuesday
610-46-4100,Alex,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,8:31:00 PM,Credit card,202.65,4.761904762,10.1325,6.0,2019,3,March,3,Sunday
318-81-2368,Giza,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,12:16:00 PM,Cash,46.2,4.761904762,2.31,6.3,2019,3,March,19,Tuesday
364-33-8584,Cairo,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,3:27:00 PM,Cash,88.15,4.761904762,4.4075,8.5,2019,3,March,8,Friday
665-63-9737,Cairo,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,5:36:00 PM,Ewallet,157.26,4.761904762,7.863,7.5,2019,2,February,27,Wednesday
695-09-5146,Cairo,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,8:00:00 PM,Ewallet,296.37,4.761904762,14.8185,6.4,2019,2,February,23,Saturday
155-45-3814,Giza,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,3:29:00 PM,Ewallet,708.4,4.761904762,35.42,4.7,2019,3,March,19,Tuesday
794-32-2436,Cairo,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,3:08:00 PM,Ewallet,111.34,4.761904762,5.567,6.0,2019,3,March,27,Wednesday
131-15-8856,Giza,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,7:26:00 PM,Credit card,580.16,4.761904762,29.008,4.0,2019,3,March,30,Saturday
273-84-2164,Giza,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,3:53:00 PM,Ewallet,60.25,4.761904762,3.0125,5.5,2019,2,February,16,Saturday
706-36-6154,Alex,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,6:43:00 PM,Ewallet,174.24,4.761904762,8.712,8.7,2019,1,January,18,Friday
778-89-7974,Giza,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,2:58:00 PM,Cash,421.26,4.761904762,21.063,7.4,2019,3,March,30,Saturday
574-31-8277,Cairo,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,7:55:00 PM,Cash,33.63,4.761904762,1.6815,5.6,2019,3,March,20,Wednesday
859-71-0933,Giza,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,3:10:00 PM,Cash,30.98,4.761904762,1.549,6.3,2019,1,January,16,Wednesday
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,4:44:00 PM,Cash,247.4,4.761904762,12.37,7.1,2019,2,February,24,Sunday
369-82-2676,Cairo,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,6:22:00 PM,Ewallet,378.3,4.761904762,18.915,7.8,2019,1,January,15,Tuesday
563-47-4072,Cairo,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,11:52:00 AM,Cash,334.86,4.761904762,16.743,9.9,2019,1,January,22,Tuesday
742-04-5161,Alex,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,5:24:00 PM,Cash,727.8,4.761904762,36.39,7.3,2019,2,February,3,Sunday
149-15-7606,Cairo,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,3:31:00 PM,Ewallet,335.88,4.761904762,16.794,5.1,2019,3,March,6,Wednesday
133-77-3154,Cairo,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,6:04:00 PM,Credit card,240.72,4.761904762,12.036,9.4,2019,2,February,16,Saturday
169-52-4504,Alex,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,2:13:00 PM,Credit card,47.07,4.761904762,2.3535,5.8,2019,3,March,14,Thursday
250-81-7186,Giza,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,10:23:00 AM,Credit card,99.69,4.761904762,4.9845,8.0,2019,2,February,27,Wednesday
562-12-5430,Alex,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,10:11:00 AM,Ewallet,264.45,4.761904762,13.2225,7.9,2019,1,January,18,Friday
816-72-8853,Alex,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,3:48:00 PM,Cash,139.65,4.761904762,6.9825,5.9,2019,1,January,29,Tuesday
491-38-3499,Alex,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,5:46:00 PM,Credit card,55.45,4.761904762,2.7725,4.9,2019,2,February,26,Tuesday
322-02-2271,Cairo,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46:00 AM,Cash,128.91,4.761904762,6.4455,9.3,2019,2,February,3,Sunday
842-29-4695,Giza,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:07:00 PM,Credit card,119.98,4.761904762,5.999,7.9,2019,1,January,16,Wednesday
725-67-2480,Cairo,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,6:14:00 PM,Credit card,352.5,4.761904762,17.625,5.9,2019,3,March,24,Sunday
641-51-2661,Giza,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,2:45:00 PM,Credit card,871.0,4.761904762,43.55,9.9,2019,2,February,12,Tuesday
714-02-3114,Giza,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39:00 AM,Cash,197.6,4.761904762,9.88,7.7,2019,2,February,21,Thursday
518-17-2983,Alex,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,3:44:00 PM,Ewallet,194.52,4.761904762,9.726,7.6,2019,2,February,4,Monday
779-42-2410,Cairo,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,1:06:00 PM,Ewallet,173.22,4.761904762,8.661,7.7,2019,2,February,20,Wednesday
190-14-3147,Cairo,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,8:43:00 PM,Ewallet,71.88,4.761904762,3.594,6.4,2019,2,February,23,Saturday
408-66-6712,Giza,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,2:19:00 PM,Ewallet,286.26,4.761904762,14.313,4.4,2019,2,February,16,Saturday
679-22-6530,Cairo,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,10:01:00 AM,Credit card,81.24,4.761904762,4.062,4.1,2019,1,January,17,Thursday
588-47-8641,Alex,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,7:30:00 PM,Ewallet,560.4,4.761904762,28.02,4.4,2019,1,January,14,Monday
642-61-4706,Cairo,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,4:34:00 PM,Cash,186.8,4.761904762,9.34,5.5,2019,3,March,30,Saturday
576-31-4774,Cairo,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,1:10:00 PM,Ewallet,220.23,4.761904762,11.0115,4.0,2019,3,March,2,Saturday
556-41-6224,Giza,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,5:10:00 PM,Credit card,269.12,4.761904762,13.456,9.3,2019,2,February,15,Friday
811-03-8790,Alex,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,10:22:00 AM,Credit card,454.8,4.761904762,22.74,4.8,2019,3,March,1,Friday
242-11-3142,Cairo,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,7:57:00 PM,Cash,167.54,4.761904762,8.377,4.6,2019,2,February,24,Sunday
752-23-3760,Cairo,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,7:29:00 PM,Credit card,448.56,4.761904762,22.428,7.3,2019,2,February,19,Tuesday
274-05-5470,Alex,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,6:30:00 PM,Cash,293.88,4.761904762,14.694,6.0,2019,2,February,23,Saturday
648-94-3045,Giza,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,2:27:00 PM,Ewallet,589.5,4.761904762,29.475,8.1,2019,2,February,7,Thursday
130-67-4723,Alex,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,1:57:00 PM,Ewallet,291.0,4.761904762,14.55,9.4,2019,1,January,11,Friday
528-87-5606,Cairo,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,7:43:00 PM,Cash,39.48,4.761904762,1.974,6.5,2019,2,February,12,Tuesday
320-85-2052,Cairo,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,10:11:00 AM,Credit card,34.81,4.761904762,1.7405,7.0,2019,1,January,14,Monday
370-96-0655,Giza,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,1:46:00 PM,Ewallet,295.92,4.761904762,14.796,7.1,2019,1,January,9,Wednesday
105-10-6182,Alex,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,12:22:00 PM,Ewallet,42.96,4.761904762,2.148,6.6,2019,2,February,27,Wednesday
510-79-0415,Cairo,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,7:20:00 PM,Ewallet,138.48,4.761904762,6.924,4.9,2019,1,January,24,Thursday
241-96-5076,Cairo,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58:00 PM,Credit card,98.2,4.761904762,4.91,6.4,2019,1,January,8,Tuesday
767-97-4650,Cairo,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,11:59:00 AM,Credit card,129.66,4.761904762,6.483,8.0,2019,1,January,8,Tuesday
648-83-1321,Alex,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,5:59:00 PM,Cash,635.6,4.761904762,31.78,4.3,2019,1,January,16,Wednesday
173-57-2300,Giza,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,12:51:00 PM,Cash,145.76,4.761904762,7.288,6.1,2019,3,March,13,Wednesday
305-03-2383,Alex,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,10:36:00 AM,Cash,201.3,4.761904762,10.065,7.5,2019,2,February,15,Friday
394-55-6384,Giza,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,1:38:00 PM,Cash,631.71,4.761904762,31.5855,6.7,2019,1,January,25,Friday
266-20-6657,Giza,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,7:39:00 PM,Ewallet,385.28,4.761904762,19.264,5.2,2019,3,March,12,Tuesday
689-05-1884,Alex,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,12:44:00 PM,Cash,486.3,4.761904762,24.315,8.8,2019,3,March,4,Monday
196-01-2849,Giza,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,1:56:00 PM,Cash,513.66,4.761904762,25.683,9.5,2019,2,February,10,Sunday
372-62-5264,Giza,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,2:42:00 PM,Cash,473.4,4.761904762,23.67,7.6,2019,1,January,16,Wednesday
